sep=,
Time, TEMP, HUMIDITY, SOUND(defect)
2024-12-16 22:35:11,26.09, 100.94, 54
2024-12-16 22:35:16,26.09, 100.87, 54
2024-12-16 22:35:21,26.12, 100.87, 55
2024-12-16 22:35:26,26.09, 100.87, 54
2024-12-16 22:35:31,26.09, 101.00, 54
2024-12-16 22:35:36,26.12, 101.00, 54
2024-12-16 22:35:41,26.09, 101.00, 54
2024-12-16 22:35:46,26.09, 100.94, 54
2024-12-16 22:35:51,26.16, 100.87, 54
2024-12-16 22:35:57,26.09, 100.62, 53
2024-12-16 22:36:02,26.09, 100.44, 54
2024-12-16 22:36:07,26.09, 100.31, 55
2024-12-16 22:36:12,26.09, 100.37, 54
2024-12-16 22:36:17,26.12, 100.37, 54
2024-12-16 22:36:22,26.09, 100.44, 54
2024-12-16 22:36:27,26.09, 100.44, 53
2024-12-16 22:36:32,26.09, 100.44, 53
2024-12-16 22:36:37,26.12, 100.44, 53
2024-12-16 22:36:42,26.09, 100.31, 53
2024-12-16 22:36:47,26.09, 100.31, 53
2024-12-16 22:36:52,26.09, 100.31, 54
2024-12-16 22:36:57,26.09, 100.25, 54
2024-12-16 22:37:02,26.12, 100.25, 54
2024-12-16 22:37:07,26.09, 100.31, 53
2024-12-16 22:37:12,26.09, 100.31, 53
2024-12-16 22:37:17,26.09, 100.37, 54
2024-12-16 22:37:22,26.09, 100.37, 54
2024-12-16 22:37:27,26.06, 100.44, 54
2024-12-16 22:37:32,26.09, 100.50, 53
2024-12-16 22:37:37,26.09, 100.50, 54
2024-12-16 22:37:43,26.06, 100.37, 54
2024-12-16 22:37:48,26.09, 100.25, 54
2024-12-16 22:37:53,26.09, 100.06, 54
2024-12-16 22:37:58,26.09, 100.12, 54
2024-12-16 22:38:03,26.09, 100.00, 55
2024-12-16 22:38:08,26.09, 100.06, 55
2024-12-16 22:38:13,26.06, 100.00, 54
2024-12-16 22:38:18,26.09, 99.94, 54
2024-12-16 22:38:23,26.06, 100.06, 54
2024-12-16 22:38:28,26.09, 100.31, 53
2024-12-16 22:38:33,26.09, 100.31, 53
2024-12-16 22:38:38,26.12, 100.31, 53
2024-12-16 22:38:43,26.12, 100.25, 54
2024-12-16 22:38:48,26.12, 100.19, 54
2024-12-16 22:38:53,26.12, 100.12, 54
2024-12-16 22:38:58,26.09, 99.94, 54
2024-12-16 22:39:03,26.09, 99.94, 53
2024-12-16 22:39:08,26.09, 99.87, 53
2024-12-16 22:39:13,26.12, 99.75, 53
2024-12-16 22:39:18,26.12, 99.69, 54
2024-12-16 22:39:23,26.09, 99.75, 54
2024-12-16 22:39:29,26.12, 99.75, 54
2024-12-16 22:39:34,26.12, 99.94, 53
2024-12-16 22:39:39,26.09, 100.06, 53
2024-12-16 22:39:44,26.09, 100.25, 53
2024-12-16 22:39:49,26.09, 100.19, 53
2024-12-16 22:39:54,26.09, 100.25, 53
2024-12-16 22:39:59,26.09, 100.37, 53
2024-12-16 22:40:04,26.09, 100.50, 54
2024-12-16 22:40:09,26.09, 100.75, 54
2024-12-16 22:40:14,26.09, 100.75, 54
2024-12-16 22:40:19,26.09, 100.56, 53
2024-12-16 22:40:24,26.09, 100.37, 54
2024-12-16 22:40:29,26.06, 100.19, 55
2024-12-16 22:40:34,26.06, 100.12, 53
2024-12-16 22:40:39,26.09, 100.25, 54
2024-12-16 22:40:44,26.09, 100.25, 54
2024-12-16 22:40:49,26.06, 100.31, 54
2024-12-16 22:40:54,26.09, 100.44, 54
2024-12-16 22:40:59,26.09, 100.37, 53
2024-12-16 22:41:04,26.09, 100.44, 53
2024-12-16 22:41:09,26.09, 100.25, 54
2024-12-16 22:41:14,26.12, 100.31, 54
2024-12-16 22:41:20,26.09, 100.37, 54
2024-12-16 22:41:25,26.09, 100.50, 55
2024-12-16 22:41:30,26.09, 100.69, 54
2024-12-16 22:41:35,26.09, 100.69, 54
2024-12-16 22:41:40,26.09, 100.81, 55
2024-12-16 22:41:45,26.06, 100.69, 55
2024-12-16 22:41:50,26.09, 100.62, 54
2024-12-16 22:41:55,26.09, 100.62, 54
2024-12-16 22:42:00,26.09, 100.62, 53
