sep=,
Time,visible_light,IR_light,PM1.0 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM2.5 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM10 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM1.0 concentration(Atmospheric environment; unit:ug/m3),PM2.5 concentration(Atmospheric environment;unit:ug/m3),PM10 concentration(Atmospheric environment;unit:ug/m3)
2024-12-14 00:19:26,260, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:19:31,262, 252, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:19:36,262, 253, 0.03, 18, 26, 30, 18, 26, 30
2024-12-14 00:19:41,261, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:19:46,261, 252, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:19:51,261, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:19:56,260, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:20:01,261, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:20:06,261, 252, 0.02, 17, 25, 29, 17, 25, 29
2024-12-14 00:20:11,260, 254, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:20:16,261, 253, 0.02, 17, 25, 29, 17, 25, 29
2024-12-14 00:20:21,260, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:20:26,260, 252, 0.02, 17, 25, 29, 17, 25, 29
2024-12-14 00:20:31,261, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:20:36,262, 253, 0.03, 17, 25, 29, 17, 25, 29
2024-12-14 00:20:41,261, 252, 0.02, 17, 25, 29, 17, 25, 29
2024-12-14 00:20:46,261, 254, 0.02, 17, 25, 29, 17, 25, 29
2024-12-14 00:20:51,260, 253, 0.02, 17, 25, 29, 17, 25, 29
2024-12-14 00:20:56,261, 253, 0.02, 17, 25, 29, 17, 25, 29
2024-12-14 00:21:02,261, 254, 0.02, 17, 25, 29, 17, 25, 29
2024-12-14 00:21:07,261, 252, 0.02, 17, 25, 29, 17, 25, 29
2024-12-14 00:21:11,261, 252, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:21:17,261, 252, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:21:22,261, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:21:27,260, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:21:32,262, 254, 0.03, 18, 26, 30, 18, 26, 30
2024-12-14 00:21:37,260, 253, 0.03, 18, 26, 30, 18, 26, 30
2024-12-14 00:21:42,259, 253, 0.01, 18, 26, 30, 18, 26, 30
2024-12-14 00:21:47,261, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:21:52,262, 254, 0.03, 18, 26, 30, 18, 26, 30
2024-12-14 00:21:57,260, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:22:02,261, 254, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:22:07,261, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:22:12,261, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:22:17,261, 253, 0.02, 19, 27, 31, 19, 27, 31
2024-12-14 00:22:22,261, 253, 0.02, 19, 27, 31, 19, 27, 31
2024-12-14 00:22:27,261, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-14 00:22:32,262, 254, 0.03, 19, 27, 31, 19, 27, 31
2024-12-14 00:22:37,260, 255, 0.02, 19, 27, 31, 19, 27, 31
2024-12-14 00:22:42,261, 252, 0.02, 19, 27, 31, 19, 27, 31
2024-12-14 00:22:47,261, 253, 0.01, 20, 29, 34, 20, 29, 34
2024-12-14 00:22:52,260, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:22:57,259, 252, 0.01, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:02,260, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:07,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:12,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:17,262, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:22,263, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:27,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:32,262, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:37,261, 254, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:23:42,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:47,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:52,261, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:23:57,261, 253, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:24:02,262, 253, 0.03, 19, 28, 33, 19, 28, 33
2024-12-14 00:24:07,260, 253, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:24:12,261, 252, 0.02, 19, 28, 32, 19, 28, 32
2024-12-14 00:24:17,259, 252, 0.01, 19, 27, 31, 19, 27, 31
2024-12-14 00:24:22,261, 254, 0.02, 19, 28, 32, 19, 28, 32
2024-12-14 00:24:27,262, 253, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:24:32,261, 254, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:24:37,262, 253, 0.03, 19, 28, 33, 19, 28, 33
2024-12-14 00:24:42,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:24:47,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:24:52,263, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:24:57,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:25:02,261, 254, 0.02, 19, 28, 32, 19, 28, 32
2024-12-14 00:25:07,262, 253, 0.03, 19, 27, 31, 19, 27, 31
2024-12-14 00:25:12,260, 253, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:25:17,260, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:25:22,264, 254, 0.04, 20, 29, 34, 20, 29, 34
2024-12-14 00:25:27,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:25:32,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:25:37,260, 253, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:25:42,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:25:47,261, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:25:52,261, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:25:57,261, 253, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:26:03,262, 253, 0.03, 25, 31, 36, 21, 31, 36
2024-12-14 00:26:08,260, 252, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:26:13,261, 252, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:26:18,262, 253, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:26:23,262, 254, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:26:28,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:26:33,262, 254, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:26:38,260, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:26:43,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:26:48,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:26:53,261, 252, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:26:58,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:27:03,260, 252, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:27:08,262, 254, 0.03, 25, 31, 36, 21, 31, 36
2024-12-14 00:27:13,261, 253, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:27:18,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:27:23,261, 253, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:27:28,261, 252, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:27:33,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:27:38,261, 254, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:27:43,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:27:48,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:27:53,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:27:58,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:28:03,261, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:28:08,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:28:13,263, 252, 0.02, 27, 33, 37, 22, 32, 37
2024-12-14 00:28:18,261, 253, 0.02, 27, 33, 37, 22, 32, 37
2024-12-14 00:28:23,260, 253, 0.02, 27, 33, 37, 22, 32, 37
2024-12-14 00:28:28,262, 254, 0.03, 27, 33, 37, 22, 32, 37
2024-12-14 00:28:33,261, 253, 0.02, 27, 33, 37, 22, 32, 37
2024-12-14 00:28:38,260, 253, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:28:43,261, 254, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:28:48,262, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:28:53,262, 253, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:28:58,260, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:29:03,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:29:08,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:29:13,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:29:18,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:29:23,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:29:28,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:29:33,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:29:38,261, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:29:43,261, 253, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:29:48,261, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:29:53,259, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:29:58,262, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:30:03,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:30:08,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:30:13,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:30:18,261, 254, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:30:23,260, 255, 0.03, 25, 31, 36, 21, 31, 36
2024-12-14 00:30:28,261, 253, 0.02, 27, 33, 37, 22, 32, 37
2024-12-14 00:30:33,262, 253, 0.03, 27, 33, 37, 22, 32, 37
2024-12-14 00:30:38,261, 253, 0.02, 27, 33, 37, 22, 32, 37
2024-12-14 00:30:43,259, 252, 0.01, 25, 31, 36, 21, 31, 36
2024-12-14 00:30:48,262, 253, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:30:53,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:30:58,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:31:04,262, 255, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:31:08,262, 252, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:31:13,262, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:31:19,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:31:24,261, 252, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:31:29,263, 253, 0.03, 25, 31, 36, 21, 31, 36
2024-12-14 00:31:34,261, 254, 0.02, 25, 31, 36, 21, 31, 36
2024-12-14 00:31:39,262, 253, 0.01, 25, 31, 36, 21, 31, 36
2024-12-14 00:31:44,260, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:31:49,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:31:54,260, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:31:59,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:32:04,262, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:32:09,264, 253, 0.04, 20, 29, 34, 20, 29, 34
2024-12-14 00:32:14,262, 252, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:32:19,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:32:24,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:32:29,262, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:32:34,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:32:39,262, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:32:44,260, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:32:49,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:32:54,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:32:59,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:33:04,259, 252, 0.01, 19, 28, 33, 19, 28, 33
2024-12-14 00:33:09,261, 253, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:33:14,260, 252, 0.03, 19, 28, 33, 19, 28, 33
2024-12-14 00:33:19,260, 252, 0.02, 19, 27, 31, 19, 27, 31
2024-12-14 00:33:24,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:33:29,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:33:34,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:33:39,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:33:44,262, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:33:49,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:33:54,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:33:59,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:34:04,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:34:09,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:34:14,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:34:19,260, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:34:24,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:34:29,260, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:34:34,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:34:39,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:34:44,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:34:49,260, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:34:54,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:34:59,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:04,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:09,260, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:14,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:19,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:24,262, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:29,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:34,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:39,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:44,262, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:49,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:54,262, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:35:59,262, 253, 0.03, 19, 28, 33, 19, 28, 33
2024-12-14 00:36:04,264, 254, 0.04, 19, 28, 33, 19, 28, 33
2024-12-14 00:36:09,261, 253, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:36:15,261, 253, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:36:19,260, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:36:25,259, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:36:30,262, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:36:35,262, 253, 0.03, 19, 28, 33, 19, 28, 33
2024-12-14 00:36:40,259, 252, 0.01, 20, 29, 34, 20, 29, 34
2024-12-14 00:36:45,260, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:36:50,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:36:55,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:00,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:05,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:10,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:15,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:20,262, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:25,262, 251, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:30,262, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:35,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:40,262, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:45,262, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:50,262, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:37:55,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:00,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:05,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:10,261, 251, 0.01, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:15,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:20,262, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:25,261, 255, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:30,260, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:35,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:40,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:45,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:50,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:38:55,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:39:00,259, 253, 0.01, 19, 28, 33, 19, 28, 33
2024-12-14 00:39:05,261, 254, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:39:10,262, 253, 0.03, 19, 28, 32, 19, 28, 32
2024-12-14 00:39:15,261, 253, 0.02, 19, 28, 32, 19, 28, 32
2024-12-14 00:39:20,260, 253, 0.03, 19, 28, 33, 19, 28, 33
2024-12-14 00:39:25,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:39:30,260, 254, 0.02, 19, 28, 33, 19, 28, 33
2024-12-14 00:39:35,264, 254, 0.04, 19, 28, 32, 19, 28, 32
2024-12-14 00:39:40,260, 254, 0.02, 19, 27, 31, 19, 27, 31
2024-12-14 00:39:45,259, 254, 0.01, 19, 28, 33, 19, 28, 33
2024-12-14 00:39:50,260, 254, 0.02, 19, 27, 31, 19, 27, 31
2024-12-14 00:39:55,262, 254, 0.03, 19, 28, 33, 19, 28, 33
2024-12-14 00:40:00,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:40:05,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:40:10,262, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:40:15,262, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:40:20,260, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:40:25,262, 254, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:40:30,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:40:35,262, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:40:40,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:40:45,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:40:50,261, 251, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:40:55,263, 254, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:00,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:05,259, 253, 0.01, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:10,260, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:15,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:21,262, 253, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:26,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:30,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:36,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:41,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:46,260, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:51,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:41:56,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:42:01,261, 251, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:42:06,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:42:11,262, 253, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:42:16,262, 252, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:42:21,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:42:26,262, 253, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:42:31,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:42:36,262, 254, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:42:41,261, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:42:46,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:42:51,261, 253, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:42:56,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:43:01,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:43:06,260, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:43:11,261, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:43:16,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:43:21,261, 253, 0.01, 20, 29, 34, 20, 29, 34
2024-12-14 00:43:26,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:43:31,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:43:36,261, 254, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:43:41,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:43:46,262, 252, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:43:51,262, 253, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:43:56,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:44:01,262, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:44:06,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:44:11,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:44:16,261, 255, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:44:21,262, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:44:26,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:44:31,262, 254, 0.03, 25, 30, 35, 21, 30, 35
2024-12-14 00:44:36,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:44:41,261, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-14 00:44:46,260, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:44:51,261, 254, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:44:56,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:45:01,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:45:06,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:45:11,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:45:16,260, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:45:21,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:45:26,262, 253, 0.03, 19, 28, 33, 19, 28, 33
2024-12-14 00:45:31,262, 252, 0.03, 19, 28, 32, 19, 28, 32
2024-12-14 00:45:36,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:45:41,260, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:45:46,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:45:51,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:45:56,259, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:01,262, 253, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:06,261, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:11,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:17,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:21,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:27,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:32,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:36,261, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:42,260, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:47,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:52,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:46:57,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:47:02,261, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:47:07,260, 252, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:47:12,262, 252, 0.03, 20, 29, 34, 20, 29, 34
2024-12-14 00:47:17,260, 253, 0.02, 20, 29, 34, 20, 29, 34
2024-12-14 00:47:22,259, 253, 0.01, 20, 29, 34, 20, 29, 34
2024-12-14 00:47:27,259, 253, 0.01, 20, 29, 34, 20, 29, 34
