Time,Column1,Column2,Column3,Label
2024-12-20 05:43:26,23.87,103.75,56.0,AsleepCore
2024-12-20 05:43:31,23.94,103.69,56.0,AsleepCore
2024-12-20 05:43:36,23.87,103.69,55.0,AsleepCore
2024-12-20 05:43:41,23.87,103.75,56.0,AsleepCore
2024-12-20 05:43:46,23.91,103.69,57.0,AsleepCore
2024-12-20 05:43:51,23.91,103.69,56.0,AsleepCore
2024-12-20 05:43:56,23.91,103.69,56.0,AsleepCore
2024-12-20 05:44:01,23.91,103.75,56.0,AsleepCore
2024-12-20 05:44:06,23.94,103.69,56.0,AsleepCore
2024-12-20 05:44:11,23.87,103.69,56.0,AsleepCore
2024-12-20 05:44:16,23.94,103.69,57.0,AsleepCore
2024-12-20 05:44:21,23.94,103.62,56.0,AsleepCore
2024-12-20 05:44:27,23.91,103.62,56.0,AsleepCore
2024-12-20 05:44:32,23.87,103.75,55.0,AsleepCore
2024-12-20 05:44:37,23.91,103.69,57.0,AsleepCore
2024-12-20 05:44:42,23.91,103.62,56.0,AsleepCore
2024-12-20 05:44:47,23.87,103.69,56.0,AsleepCore
2024-12-20 05:44:52,23.87,103.69,55.0,AsleepCore
2024-12-20 05:44:57,23.87,103.75,56.0,AsleepCore
2024-12-20 05:45:02,23.91,103.69,56.0,AsleepCore
2024-12-20 05:45:07,23.87,103.75,57.0,AsleepCore
2024-12-20 05:45:12,23.87,103.75,56.0,AsleepCore
2024-12-20 05:45:17,23.91,103.75,56.0,AsleepCore
2024-12-20 05:45:22,23.87,103.75,56.0,AsleepCore
2024-12-20 05:45:27,23.87,103.69,57.0,AsleepCore
2024-12-20 05:45:32,23.87,103.75,55.0,AsleepCore
2024-12-20 05:45:37,23.87,103.75,56.0,AsleepCore
2024-12-20 05:45:42,23.91,103.69,56.0,AsleepCore
2024-12-20 05:45:47,23.87,103.69,57.0,AsleepCore
2024-12-20 05:45:52,23.84,103.75,56.0,AsleepCore
2024-12-20 05:45:58,23.87,103.81,56.0,AsleepCore
2024-12-20 05:46:03,23.84,103.81,56.0,AsleepCore
2024-12-20 05:46:08,23.87,103.81,56.0,AsleepCore
2024-12-20 05:46:13,23.87,103.69,56.0,AsleepCore
2024-12-20 05:46:18,23.87,103.69,56.0,AsleepCore
2024-12-20 05:46:23,23.87,103.62,56.0,AsleepCore
2024-12-20 05:46:28,23.91,103.69,57.0,AsleepCore
2024-12-20 05:46:33,23.87,103.62,56.0,AsleepCore
2024-12-20 05:46:38,23.87,103.69,56.0,AsleepCore
2024-12-20 05:46:43,23.91,103.69,56.0,AsleepCore
2024-12-20 05:46:48,23.87,103.75,57.0,AsleepCore
2024-12-20 05:46:53,23.87,103.69,56.0,AsleepCore
2024-12-20 05:46:58,23.84,103.75,57.0,AsleepCore
2024-12-20 05:47:03,23.87,103.81,57.0,AsleepCore
2024-12-20 05:47:08,23.81,103.75,56.0,AsleepCore
2024-12-20 05:47:13,23.84,103.81,55.0,AsleepCore
2024-12-20 05:47:18,23.84,103.75,56.0,AsleepCore
2024-12-20 05:47:23,23.87,103.81,56.0,AsleepCore
2024-12-20 05:47:29,23.84,103.81,56.0,AsleepCore
2024-12-20 05:47:34,23.87,103.75,56.0,AsleepCore
2024-12-20 05:47:39,23.87,103.75,56.0,AsleepCore
2024-12-20 05:47:44,23.84,103.62,57.0,AsleepCore
2024-12-20 05:47:49,23.87,103.75,57.0,AsleepCore
2024-12-20 05:47:54,23.84,103.81,56.0,AsleepCore
2024-12-20 05:47:59,23.84,104.0,56.0,AsleepCore
2024-12-20 05:48:04,23.84,103.94,56.0,AsleepCore
2024-12-20 05:48:09,23.84,103.81,56.0,AsleepCore
2024-12-20 05:48:14,23.87,103.81,56.0,AsleepCore
2024-12-20 05:48:19,23.87,103.81,56.0,AsleepCore
2024-12-20 05:48:24,23.87,103.81,56.0,AsleepCore
2024-12-20 05:48:29,23.84,103.69,56.0,AsleepCore
2024-12-20 05:48:34,23.87,103.75,57.0,AsleepCore
2024-12-20 05:48:39,23.87,103.75,56.0,AsleepCore
2024-12-20 05:48:44,23.87,103.75,56.0,AsleepCore
2024-12-20 05:48:49,23.84,103.75,56.0,AsleepCore
2024-12-20 05:48:54,23.87,103.69,56.0,AsleepCore
2024-12-20 05:48:59,23.87,103.75,57.0,AsleepCore
2024-12-20 05:49:04,23.84,103.81,56.0,AsleepCore
2024-12-20 05:49:09,23.87,103.75,56.0,AsleepCore
2024-12-20 05:49:15,23.87,103.62,57.0,AsleepCore
2024-12-20 05:49:20,23.87,103.69,56.0,AsleepCore
2024-12-20 05:49:25,23.81,103.69,56.0,AsleepCore
2024-12-20 05:49:30,23.87,103.69,57.0,AsleepCore
2024-12-20 05:49:35,23.84,103.81,56.0,AsleepCore
2024-12-20 05:49:40,23.84,103.81,56.0,AsleepCore
2024-12-20 05:49:45,23.84,103.81,57.0,AsleepCore
2024-12-20 05:49:50,23.87,103.81,56.0,AsleepCore
2024-12-20 05:49:55,23.84,103.81,57.0,AsleepCore
2024-12-20 05:50:00,23.87,103.62,56.0,AsleepCore
2024-12-20 05:50:05,23.84,103.81,56.0,AsleepCore
2024-12-20 05:50:10,23.84,103.75,56.0,AsleepCore
2024-12-20 05:50:15,23.87,103.75,56.0,AsleepCore
2024-12-20 05:50:20,23.87,103.75,56.0,AsleepCore
2024-12-20 05:50:25,23.87,103.62,56.0,AsleepCore
2024-12-20 05:50:30,23.87,103.69,56.0,AsleepCore
2024-12-20 05:50:35,23.84,103.62,57.0,AsleepCore
2024-12-20 05:50:40,23.87,103.75,56.0,AsleepCore
2024-12-20 05:50:45,23.87,103.69,56.0,AsleepCore
2024-12-20 05:50:51,23.87,103.81,57.0,AsleepCore
2024-12-20 05:50:56,23.87,103.87,56.0,AsleepCore
2024-12-20 05:51:01,23.84,103.75,56.0,AsleepCore
2024-12-20 05:51:06,23.87,103.81,57.0,AsleepCore
2024-12-20 05:51:11,23.87,103.62,56.0,AsleepCore
2024-12-20 05:51:16,23.87,103.69,56.0,AsleepCore
2024-12-20 05:51:21,23.87,103.56,57.0,AsleepCore
2024-12-20 05:51:26,23.87,103.56,56.0,AsleepCore
2024-12-20 05:51:31,23.84,103.56,56.0,AsleepCore
2024-12-20 05:51:36,23.84,103.62,57.0,AsleepCore
2024-12-20 05:51:41,23.87,103.62,56.0,AsleepCore
2024-12-20 05:51:46,23.87,103.69,56.0,AsleepCore
2024-12-20 05:51:51,23.87,103.75,57.0,AsleepCore
2024-12-20 05:51:56,23.87,103.62,56.0,AsleepCore
2024-12-20 05:52:01,23.87,103.62,56.0,AsleepCore
2024-12-20 05:52:06,23.87,103.62,57.0,AsleepCore
2024-12-20 05:52:11,23.87,103.56,57.0,AsleepCore
2024-12-20 05:52:16,23.91,103.56,56.0,AsleepCore
2024-12-20 05:52:22,23.87,103.56,56.0,AsleepCore
2024-12-20 05:52:27,23.91,103.44,56.0,AsleepCore
2024-12-20 05:52:32,23.91,103.5,57.0,AsleepCore
2024-12-20 05:52:37,23.87,103.5,57.0,AsleepCore
2024-12-20 05:52:42,23.87,103.44,56.0,AsleepCore
2024-12-20 05:52:47,23.84,103.44,56.0,AsleepCore
2024-12-20 05:52:52,23.87,103.62,57.0,AsleepCore
2024-12-20 05:52:57,23.87,103.56,56.0,AsleepCore
2024-12-20 05:53:02,23.84,103.69,56.0,AsleepCore
2024-12-20 05:53:07,23.84,103.56,56.0,AsleepCore
2024-12-20 05:53:12,23.81,103.69,57.0,AsleepCore
2024-12-20 05:53:17,23.84,103.56,56.0,AsleepCore
2024-12-20 05:53:22,23.84,103.69,56.0,AsleepCore
2024-12-20 05:53:27,23.84,103.62,57.0,AsleepCore
2024-12-20 05:53:32,23.84,103.62,56.0,AsleepCore
2024-12-20 05:53:37,23.81,103.69,57.0,AsleepCore
2024-12-20 05:53:42,23.84,103.56,56.0,AsleepCore
2024-12-20 05:53:47,23.84,103.56,57.0,AsleepCore
2024-12-20 05:53:52,23.87,103.62,56.0,AsleepCore
2024-12-20 05:53:57,23.84,103.69,56.0,AsleepCore
2024-12-20 05:54:03,23.81,103.56,56.0,AsleepCore
2024-12-20 05:54:08,23.84,103.56,57.0,AsleepCore
2024-12-20 05:54:13,23.84,103.44,56.0,AsleepCore
2024-12-20 05:54:18,23.81,103.44,57.0,AsleepCore
2024-12-20 05:54:23,23.84,103.5,56.0,AsleepCore
2024-12-20 05:54:28,23.78,103.5,57.0,AsleepCore
2024-12-20 05:54:33,23.81,103.56,56.0,AsleepCore
2024-12-20 05:54:38,23.84,103.69,58.0,AsleepCore
2024-12-20 05:54:43,23.84,103.69,56.0,AsleepCore
2024-12-20 05:54:48,23.81,103.69,57.0,AsleepCore
2024-12-20 05:54:53,23.84,103.56,56.0,AsleepCore
2024-12-20 05:54:58,23.81,103.81,56.0,AsleepCore
2024-12-20 05:55:03,23.84,103.75,57.0,AsleepCore
2024-12-20 05:55:08,23.84,103.75,57.0,AsleepCore
2024-12-20 05:55:13,23.84,103.81,56.0,AsleepCore
2024-12-20 05:55:18,23.84,103.81,58.0,AsleepCore
2024-12-20 05:55:23,23.84,103.81,56.0,AsleepCore
2024-12-20 05:55:28,23.84,103.75,57.0,AsleepCore
2024-12-20 05:55:34,23.84,103.69,56.0,AsleepCore
2024-12-20 05:55:39,23.84,103.69,57.0,AsleepCore
2024-12-20 05:55:44,23.84,103.69,57.0,AsleepCore
2024-12-20 05:55:49,23.81,103.69,57.0,AsleepCore
2024-12-20 05:55:54,23.81,103.69,56.0,AsleepCore
2024-12-20 05:55:59,23.84,103.62,57.0,AsleepCore
2024-12-20 05:56:04,23.84,103.69,56.0,AsleepCore
2024-12-20 05:56:09,23.81,103.69,57.0,AsleepCore
2024-12-20 05:56:14,23.78,103.62,56.0,AsleepCore
2024-12-20 05:56:19,23.81,103.62,57.0,AsleepCore
2024-12-20 05:56:24,23.81,103.69,56.0,AsleepCore
2024-12-20 05:56:29,23.75,103.81,57.0,AsleepCore
2024-12-20 05:56:34,23.78,103.75,56.0,AsleepCore
2024-12-20 05:56:39,23.75,103.69,57.0,AsleepCore
2024-12-20 05:56:44,23.78,103.75,56.0,AsleepCore
2024-12-20 05:56:49,23.78,103.75,57.0,AsleepCore
2024-12-20 05:56:54,23.75,103.69,56.0,AsleepCore
2024-12-20 05:56:59,23.75,103.69,58.0,AsleepCore
2024-12-20 05:57:04,23.75,103.75,56.0,AsleepCore
2024-12-20 05:57:09,23.78,103.75,57.0,AsleepCore
2024-12-20 05:57:14,23.78,103.69,57.0,AsleepCore
2024-12-20 05:57:20,23.78,103.69,56.0,AsleepCore
2024-12-20 05:57:25,23.78,103.69,57.0,AsleepCore
2024-12-20 05:57:30,23.75,103.62,57.0,AsleepCore
2024-12-20 05:57:35,23.78,103.56,56.0,AsleepCore
2024-12-20 05:57:40,23.81,103.62,57.0,AsleepCore
2024-12-20 05:57:45,23.75,103.5,57.0,AsleepCore
2024-12-20 05:57:50,23.75,103.5,56.0,AsleepCore
2024-12-20 05:57:55,23.75,103.5,56.0,AsleepCore
2024-12-20 05:58:00,23.75,103.37,57.0,AsleepCore
2024-12-20 05:58:05,23.72,103.56,57.0,AsleepCore
2024-12-20 05:58:10,23.75,103.62,56.0,AsleepCore
2024-12-20 05:58:15,23.72,103.69,57.0,AsleepCore
2024-12-20 05:58:20,23.75,103.62,57.0,AsleepCore
2024-12-20 05:58:25,23.72,103.75,56.0,AsleepCore
2024-12-20 05:58:30,23.75,103.62,58.0,AsleepCore
2024-12-20 05:58:35,23.72,103.75,57.0,AsleepCore
2024-12-20 05:58:40,23.72,103.75,56.0,AsleepCore
2024-12-20 05:58:45,23.72,103.69,57.0,AsleepCore
2024-12-20 05:58:51,23.72,103.81,58.0,AsleepCore
2024-12-20 05:58:56,23.75,103.75,57.0,AsleepCore
2024-12-20 05:59:01,23.72,103.75,57.0,AsleepCore
2024-12-20 05:59:06,23.75,103.81,57.0,AsleepCore
2024-12-20 05:59:11,23.78,103.69,57.0,AsleepCore
2024-12-20 05:59:16,23.75,103.75,58.0,AsleepCore
2024-12-20 05:59:21,23.72,103.69,57.0,AsleepCore
2024-12-20 05:59:26,23.72,103.87,57.0,AsleepCore
2024-12-20 05:59:31,23.75,103.87,57.0,AsleepCore
2024-12-20 05:59:36,23.75,103.94,57.0,AsleepCore
2024-12-20 05:59:41,23.75,103.94,57.0,AsleepCore
2024-12-20 05:59:46,23.72,103.87,57.0,AsleepCore
2024-12-20 05:59:51,23.75,103.87,58.0,AsleepCore
2024-12-20 05:59:56,23.75,103.81,57.0,AsleepCore
2024-12-20 06:00:01,23.75,103.81,57.0,AsleepCore
2024-12-20 06:00:06,23.75,103.69,58.0,AsleepCore
2024-12-20 06:00:11,23.78,103.81,58.0,AsleepCore
2024-12-20 06:00:16,23.69,103.81,57.0,AsleepCore
2024-12-20 06:00:21,23.69,103.87,57.0,AsleepCore
2024-12-20 06:00:27,23.69,103.94,57.0,AsleepCore
2024-12-20 06:00:32,23.72,104.0,57.0,AsleepCore
2024-12-20 06:00:37,23.72,104.12,58.0,AsleepCore
2024-12-20 06:00:42,23.72,104.12,58.0,AsleepCore
2024-12-20 06:00:47,23.66,104.0,57.0,AsleepCore
2024-12-20 06:00:52,23.72,104.12,57.0,AsleepCore
2024-12-20 06:00:57,23.69,104.12,57.0,AsleepCore
2024-12-20 06:01:02,23.69,104.06,58.0,AsleepCore
2024-12-20 06:01:07,23.72,104.06,59.0,AsleepCore
2024-12-20 06:01:12,23.69,104.06,58.0,AsleepCore
2024-12-20 06:01:17,23.72,104.0,57.0,AsleepCore
2024-12-20 06:01:22,23.72,104.06,57.0,AsleepCore
2024-12-20 06:01:27,23.72,103.94,57.0,AsleepCore
2024-12-20 06:01:32,23.72,103.87,58.0,AsleepCore
2024-12-20 06:01:37,23.72,103.87,58.0,AsleepCore
2024-12-20 06:01:42,23.75,103.94,57.0,AsleepCore
2024-12-20 06:01:47,23.75,103.87,57.0,AsleepCore
2024-12-20 06:01:52,23.75,103.87,58.0,AsleepCore
2024-12-20 06:01:57,23.72,103.87,57.0,AsleepCore
2024-12-20 06:02:02,23.75,103.87,57.0,AsleepCore
2024-12-20 06:02:08,23.75,104.0,58.0,AsleepCore
2024-12-20 06:02:13,23.75,103.94,58.0,AsleepCore
2024-12-20 06:02:18,23.69,104.0,57.0,AsleepCore
2024-12-20 06:02:23,23.69,104.0,58.0,AsleepCore
2024-12-20 06:02:28,23.72,104.06,57.0,AsleepCore
2024-12-20 06:02:33,23.72,104.12,58.0,AsleepCore
2024-12-20 06:02:38,23.72,104.12,57.0,AsleepCore
2024-12-20 06:02:43,23.72,104.12,57.0,AsleepCore
2024-12-20 06:02:48,23.72,104.06,58.0,AsleepCore
2024-12-20 06:02:53,23.72,104.0,57.0,AsleepCore
2024-12-20 06:02:58,23.72,104.06,57.0,AsleepCore
2024-12-20 06:03:03,23.72,104.06,58.0,AsleepCore
2024-12-20 06:03:08,23.72,104.06,57.0,AsleepCore
2024-12-20 06:03:13,23.72,104.19,57.0,AsleepCore
2024-12-20 06:03:18,23.72,104.0,58.0,AsleepCore
2024-12-20 06:03:23,23.72,104.12,57.0,AsleepCore
2024-12-20 06:03:28,23.75,104.12,57.0,AsleepCore
2024-12-20 06:03:33,23.75,104.06,58.0,AsleepCore
2024-12-20 06:03:39,23.69,103.94,59.0,AsleepCore
2024-12-20 06:03:44,23.78,103.81,57.0,AsleepCore
2024-12-20 06:03:49,23.78,103.94,57.0,AsleepCore
2024-12-20 06:03:54,23.75,103.81,57.0,AsleepCore
2024-12-20 06:03:59,23.75,103.87,57.0,AsleepCore
2024-12-20 06:04:04,23.75,103.94,57.0,AsleepCore
2024-12-20 06:04:09,23.75,103.94,58.0,AsleepCore
2024-12-20 06:04:14,23.75,104.0,58.0,AsleepCore
2024-12-20 06:04:19,23.78,104.12,58.0,AsleepCore
2024-12-20 06:04:24,23.78,104.06,57.0,AsleepCore
2024-12-20 06:04:29,23.75,104.12,57.0,AsleepCore
2024-12-20 06:04:34,23.75,104.25,59.0,AsleepCore
2024-12-20 06:04:39,23.78,104.06,57.0,AsleepCore
2024-12-20 06:04:44,23.75,104.12,58.0,AsleepCore
2024-12-20 06:04:49,23.75,104.12,58.0,AsleepCore
2024-12-20 06:04:54,23.78,104.12,58.0,AsleepCore
2024-12-20 06:04:59,23.75,104.12,58.0,AsleepCore
2024-12-20 06:05:04,23.75,104.06,58.0,AsleepCore
2024-12-20 06:05:09,23.78,103.94,57.0,AsleepCore
2024-12-20 06:05:15,23.78,104.12,57.0,AsleepCore
2024-12-20 06:05:20,23.78,104.0,57.0,AsleepCore
2024-12-20 06:05:25,23.75,104.12,57.0,AsleepREM
2024-12-20 06:05:30,23.78,104.19,57.0,AsleepREM
2024-12-20 06:05:35,23.78,104.19,58.0,AsleepREM
2024-12-20 06:05:40,23.78,104.25,58.0,AsleepREM
2024-12-20 06:05:45,23.78,104.31,58.0,AsleepREM
2024-12-20 06:05:50,23.75,104.37,57.0,AsleepREM
2024-12-20 06:05:55,23.75,104.31,57.0,AsleepREM
2024-12-20 06:06:00,23.75,104.37,57.0,AsleepREM
2024-12-20 06:06:05,23.75,104.31,57.0,AsleepREM
2024-12-20 06:06:10,23.78,104.25,59.0,AsleepREM
2024-12-20 06:06:15,23.78,104.31,57.0,AsleepREM
2024-12-20 06:06:20,23.78,104.31,57.0,AsleepREM
2024-12-20 06:06:25,23.75,104.44,58.0,AsleepREM
2024-12-20 06:06:30,23.72,104.37,58.0,AsleepREM
2024-12-20 06:06:35,23.72,104.44,58.0,AsleepREM
2024-12-20 06:06:40,23.75,104.37,58.0,AsleepREM
2024-12-20 06:06:45,23.75,104.37,59.0,AsleepREM
2024-12-20 06:06:50,23.75,104.44,58.0,AsleepREM
2024-12-20 06:06:56,23.72,104.44,58.0,AsleepREM
2024-12-20 06:07:01,23.72,104.56,58.0,AsleepREM
2024-12-20 06:07:06,23.75,104.56,58.0,AsleepREM
2024-12-20 06:07:11,23.72,104.62,58.0,AsleepREM
2024-12-20 06:07:16,23.72,104.62,58.0,AsleepREM
2024-12-20 06:07:21,23.69,104.69,58.0,AsleepREM
2024-12-20 06:07:26,23.72,104.69,57.0,AsleepREM
2024-12-20 06:07:31,23.69,104.69,57.0,AsleepREM
2024-12-20 06:07:36,23.72,104.62,58.0,AsleepREM
2024-12-20 06:07:41,23.72,104.44,58.0,AsleepREM
2024-12-20 06:07:46,23.72,104.31,58.0,AsleepREM
2024-12-20 06:07:51,23.78,104.31,59.0,AsleepREM
2024-12-20 06:07:56,23.75,104.25,57.0,AsleepREM
2024-12-20 06:08:01,23.75,104.19,58.0,AsleepREM
2024-12-20 06:08:06,23.75,104.19,58.0,AsleepREM
2024-12-20 06:08:11,23.72,104.25,59.0,AsleepREM
2024-12-20 06:08:16,23.75,104.31,58.0,AsleepREM
2024-12-20 06:08:21,23.72,104.25,59.0,AsleepREM
2024-12-20 06:08:27,23.72,104.25,57.0,AsleepREM
2024-12-20 06:08:32,23.72,104.25,58.0,AsleepREM
2024-12-20 06:08:37,23.78,104.25,58.0,AsleepREM
2024-12-20 06:08:42,23.75,104.19,57.0,AsleepREM
2024-12-20 06:08:47,23.78,104.06,58.0,AsleepREM
2024-12-20 06:08:52,23.75,104.06,58.0,AsleepREM
2024-12-20 06:08:57,23.78,104.06,57.0,AsleepREM
2024-12-20 06:09:02,23.78,104.0,59.0,AsleepREM
2024-12-20 06:09:07,23.78,104.12,58.0,AsleepREM
2024-12-20 06:09:12,23.75,104.19,57.0,AsleepREM
2024-12-20 06:09:17,23.75,104.12,58.0,AsleepREM
2024-12-20 06:09:22,23.75,104.12,58.0,AsleepREM
2024-12-20 06:09:27,23.78,104.25,58.0,AsleepREM
2024-12-20 06:09:32,23.72,104.31,58.0,AsleepREM
2024-12-20 06:09:37,23.78,104.25,58.0,AsleepREM
2024-12-20 06:09:42,23.75,104.19,58.0,AsleepREM
2024-12-20 06:09:47,23.72,104.12,57.0,AsleepREM
2024-12-20 06:09:52,23.75,104.06,58.0,AsleepREM
2024-12-20 06:09:57,23.75,104.06,59.0,AsleepREM
2024-12-20 06:10:03,23.78,104.0,58.0,AsleepREM
2024-12-20 06:10:08,23.75,104.06,58.0,AsleepREM
2024-12-20 06:10:13,23.75,104.19,57.0,AsleepREM
2024-12-20 06:10:18,23.75,104.12,57.0,AsleepREM
2024-12-20 06:10:23,23.75,104.31,58.0,AsleepREM
2024-12-20 06:10:28,23.75,104.19,59.0,AsleepREM
2024-12-20 06:10:33,23.78,104.12,58.0,AsleepREM
2024-12-20 06:10:38,23.78,104.19,57.0,AsleepREM
2024-12-20 06:10:43,23.72,104.25,58.0,AsleepREM
2024-12-20 06:10:48,23.72,104.31,58.0,AsleepREM
2024-12-20 06:10:53,23.75,104.31,58.0,AsleepREM
2024-12-20 06:10:58,23.75,104.37,58.0,AsleepREM
2024-12-20 06:11:03,23.78,104.25,58.0,AsleepREM
2024-12-20 06:11:08,23.78,104.19,59.0,AsleepREM
2024-12-20 06:11:13,23.75,104.12,58.0,AsleepREM
2024-12-20 06:11:18,23.78,104.19,58.0,AsleepREM
2024-12-20 06:11:23,23.78,104.12,58.0,AsleepREM
2024-12-20 06:11:28,23.78,104.06,58.0,AsleepREM
2024-12-20 06:11:33,23.78,104.06,58.0,AsleepREM
2024-12-20 06:11:38,23.78,104.06,58.0,AsleepREM
2024-12-20 06:11:44,23.78,104.19,58.0,AsleepREM
2024-12-20 06:11:49,23.75,104.19,58.0,AsleepREM
2024-12-20 06:11:54,23.78,104.0,58.0,AsleepREM
2024-12-20 06:11:59,23.78,104.06,59.0,AsleepREM
2024-12-20 06:12:04,23.75,104.06,58.0,AsleepREM
2024-12-20 06:12:09,23.75,104.0,59.0,AsleepREM
2024-12-20 06:12:14,23.72,104.06,58.0,AsleepREM
2024-12-20 06:12:19,23.78,104.12,59.0,AsleepREM
2024-12-20 06:12:24,23.72,104.0,58.0,AsleepREM
2024-12-20 06:12:29,23.72,104.0,58.0,AsleepREM
2024-12-20 06:12:34,23.72,104.0,58.0,AsleepREM
2024-12-20 06:12:39,23.72,104.0,58.0,AsleepREM
2024-12-20 06:12:44,23.75,103.94,58.0,AsleepREM
2024-12-20 06:12:49,23.72,103.94,59.0,AsleepREM
2024-12-20 06:12:54,23.75,103.87,58.0,AsleepREM
2024-12-20 06:12:59,23.72,103.87,58.0,AsleepREM
2024-12-20 06:13:04,23.75,103.87,58.0,AsleepREM
2024-12-20 06:13:09,23.75,103.81,58.0,AsleepREM
2024-12-20 06:13:15,23.75,103.75,58.0,AsleepREM
2024-12-20 06:13:20,23.75,103.87,58.0,AsleepREM
2024-12-20 06:13:25,23.72,104.0,59.0,AsleepREM
2024-12-20 06:13:30,23.72,104.12,59.0,AsleepREM
2024-12-20 06:13:35,23.72,104.06,58.0,AsleepREM
2024-12-20 06:13:40,23.72,104.12,58.0,AsleepREM
2024-12-20 06:13:45,23.72,104.0,58.0,AsleepREM
2024-12-20 06:13:50,23.75,103.94,59.0,AsleepREM
2024-12-20 06:13:55,23.72,103.94,58.0,AsleepREM
2024-12-20 06:14:00,23.72,104.06,59.0,AsleepREM
2024-12-20 06:14:05,23.75,104.0,58.0,AsleepREM
2024-12-20 06:14:10,23.72,104.0,59.0,AsleepREM
2024-12-20 06:14:15,23.75,104.12,58.0,AsleepREM
2024-12-20 06:14:20,23.75,104.25,58.0,AsleepREM
2024-12-20 06:14:25,23.75,104.25,59.0,AsleepREM
2024-12-20 06:14:30,23.75,104.19,59.0,AsleepREM
2024-12-20 06:14:35,23.75,104.12,58.0,AsleepREM
2024-12-20 06:14:40,23.75,104.0,59.0,AsleepREM
2024-12-20 06:14:45,23.72,104.0,59.0,AsleepREM
2024-12-20 06:14:50,23.72,104.06,58.0,AsleepREM
2024-12-20 06:14:56,23.72,103.94,59.0,AsleepREM
2024-12-20 06:15:01,23.72,103.87,59.0,AsleepREM
2024-12-20 06:15:06,23.72,103.94,58.0,AsleepREM
2024-12-20 06:15:11,23.72,103.81,58.0,AsleepREM
2024-12-20 06:15:16,23.72,103.87,59.0,AsleepREM
2024-12-20 06:15:21,23.75,103.87,58.0,AsleepREM
2024-12-20 06:15:26,23.69,103.87,58.0,AsleepREM
2024-12-20 06:15:31,23.72,103.75,59.0,AsleepREM
2024-12-20 06:15:36,23.69,103.81,58.0,AsleepREM
2024-12-20 06:15:41,23.72,103.75,59.0,AsleepREM
2024-12-20 06:15:46,23.75,103.81,58.0,AsleepREM
2024-12-20 06:15:51,23.72,103.75,58.0,AsleepREM
2024-12-20 06:15:56,23.72,103.69,59.0,AsleepREM
2024-12-20 06:16:01,23.75,103.81,58.0,AsleepREM
2024-12-20 06:16:06,23.75,103.87,58.0,AsleepREM
2024-12-20 06:16:11,23.72,103.87,59.0,AsleepREM
2024-12-20 06:16:16,23.72,103.87,59.0,AsleepREM
2024-12-20 06:16:21,23.72,103.87,58.0,AsleepREM
2024-12-20 06:16:26,23.75,104.0,58.0,AsleepREM
2024-12-20 06:16:32,23.72,103.94,58.0,AsleepREM
2024-12-20 06:16:37,23.72,103.81,58.0,AsleepREM
2024-12-20 06:16:42,23.69,103.87,58.0,AsleepREM
2024-12-20 06:16:47,23.72,103.87,58.0,AsleepREM
2024-12-20 06:16:52,23.75,103.94,58.0,AsleepREM
2024-12-20 06:16:57,23.69,103.87,58.0,AsleepREM
2024-12-20 06:17:02,23.72,104.0,58.0,AsleepREM
2024-12-20 06:17:07,23.72,103.94,59.0,AsleepREM
2024-12-20 06:17:12,23.72,103.94,59.0,AsleepREM
2024-12-20 06:17:17,23.72,103.94,58.0,AsleepREM
2024-12-20 06:17:22,23.72,104.0,58.0,AsleepREM
2024-12-20 06:17:27,23.75,104.06,58.0,AsleepREM
2024-12-20 06:17:32,23.72,104.0,58.0,AsleepREM
2024-12-20 06:17:37,23.75,104.12,59.0,AsleepREM
2024-12-20 06:17:42,23.72,104.31,59.0,AsleepREM
2024-12-20 06:17:47,23.72,104.37,59.0,AsleepREM
2024-12-20 06:17:52,23.72,104.44,59.0,AsleepREM
2024-12-20 06:17:57,23.75,104.37,58.0,AsleepREM
2024-12-20 06:18:03,23.72,104.37,58.0,AsleepREM
2024-12-20 06:18:08,23.72,104.37,58.0,AsleepREM
2024-12-20 06:18:13,23.72,104.19,58.0,AsleepREM
2024-12-20 06:18:18,23.72,104.31,58.0,AsleepREM
2024-12-20 06:18:23,23.72,104.19,59.0,AsleepREM
2024-12-20 06:18:28,23.69,104.19,59.0,AsleepREM
2024-12-20 06:18:33,23.69,104.25,58.0,AsleepREM
2024-12-20 06:18:38,23.69,104.31,59.0,AsleepREM
2024-12-20 06:18:43,23.69,104.37,59.0,AsleepREM
2024-12-20 06:18:48,23.69,104.31,58.0,AsleepREM
2024-12-20 06:18:53,23.69,104.25,58.0,AsleepREM
2024-12-20 06:18:58,23.69,104.37,59.0,AsleepREM
2024-12-20 06:19:03,23.72,104.25,59.0,AsleepREM
2024-12-20 06:19:08,23.69,104.37,59.0,AsleepREM
2024-12-20 06:19:13,23.69,104.31,60.0,AsleepREM
2024-12-20 06:19:18,23.66,104.31,60.0,AsleepREM
2024-12-20 06:19:23,23.72,104.37,60.0,AsleepREM
2024-12-20 06:19:28,23.72,104.31,60.0,AsleepREM
2024-12-20 06:19:33,23.72,104.31,60.0,AsleepREM
2024-12-20 06:19:38,23.69,104.31,59.0,AsleepREM
2024-12-20 06:19:44,23.66,104.31,59.0,AsleepREM
2024-12-20 06:19:49,23.72,104.31,59.0,AsleepREM
2024-12-20 06:19:54,23.69,104.37,58.0,AsleepREM
2024-12-20 06:19:59,23.66,104.37,59.0,AsleepREM
2024-12-20 06:20:04,23.72,104.37,59.0,AsleepREM
